
"PowerShares QQQ Trust, Series 1 (ETF)",Last: 720.1,Change:  7.95
Date: 14 de julio de 2026 a las 17:50 GMT-4,Bid: 720,Ask: 720.1,Size: 560*160,Volume: 29.187.025
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Jun 17 2027,QQQ270617C00655000,124.86,3.64,125.82,128.74,2,0.2867,0.7337,0.0017,2903,655.00,QQQ270617P00655000,42.73,0,37.89,39.73,0,0.2868,-0.2803,0.0018,1630
Thu Jun 17 2027,QQQ270617C00660000,128.9,0,122.38,125.29,0,0.2848,0.7253,0.0017,2870,660.00,QQQ270617P00660000,41,0,39.45,40.48,0,0.284,-0.2894,0.0018,14808
Thu Jun 17 2027,QQQ270617C00665000,115.5,0,119,121.88,0,0.2831,0.7167,0.0017,2755,665.00,QQQ270617P00665000,41.24,0,40.78,42.05,0,0.2819,-0.2989,0.0019,751
Thu Jun 17 2027,QQQ270617C00670000,112,0,115.63,118.51,0,0.2812,0.708,0.0018,808,670.00,QQQ270617P00670000,45.3,0,42.44,43.49,0,0.2804,-0.3085,0.0019,2423
Thu Jun 17 2027,QQQ270617C00675000,114.4,6.63,112.62,114.5,5,0.2787,0.699,0.0018,2061,675.00,QQQ270617P00675000,46.7,0,43.9,45.08,0,0.2784,-0.3184,0.002,5107
Thu Jun 17 2027,QQQ270617C00680000,111,6.44,109.22,111.75,5,0.2777,0.6899,0.0018,2847,680.00,QQQ270617P00680000,45,-3.85,45.48,47.4,1,0.2779,-0.3284,0.002,1080
Thu Jun 17 2027,QQQ270617C00685000,100.65,0,105.85,107.81,0,0.2743,0.6806,0.0019,1939,685.00,QQQ270617P00685000,49.67,0,47.14,48.47,0,0.2749,-0.3387,0.002,645
Thu Jun 17 2027,QQQ270617C00690000,104.02,5.535,102.7,104.61,2,0.2727,0.6712,0.0019,1572,690.00,QQQ270617P00690000,48.95,-3.48,48.91,50.12,510,0.2733,-0.3492,0.0021,1466
Thu Jun 17 2027,QQQ270617C00695000,100.05,4.59,99.58,102.33,2,0.2727,0.6617,0.0019,959,695.00,QQQ270617P00695000,53.54,0,50.62,52.69,0,0.273,-0.3597,0.0021,788
Thu Jun 17 2027,QQQ270617C00700000,98.09,5.75,97.2,98.34,69,0.2706,0.6519,0.002,3101,700.00,QQQ270617P00700000,53.42,-2.49,52.53,53.75,4,0.27,-0.3708,0.0022,8875
Thu Jun 17 2027,QQQ270617C00705000,98.02,0,93.47,96.19,0,0.2694,0.642,0.002,1475,705.00,QQQ270617P00705000,58,0,54.4,55.6,0,0.2682,-0.382,0.0022,2727
Thu Jun 17 2027,QQQ270617C00710000,93.03,6.475,90.61,92.31,13,0.2663,0.632,0.002,2828,710.00,QQQ270617P00710000,56.65,-3.59,56.45,57.93,45,0.2676,-0.3932,0.0023,3291
Thu Jun 17 2027,QQQ270617C00715000,87.5,3.985,87.95,90.16,2,0.2667,0.6218,0.0021,3572,715.00,QQQ270617P00715000,58.67,-3.66,58.28,60.42,17,0.2666,-0.4047,0.0023,1479
Thu Jun 17 2027,QQQ270617C00720000,85.95,5.065,84.72,86.54,166,0.2631,0.6115,0.0021,4442,720.00,QQQ270617P00720000,60.83,-3.36,60.43,61.64,2147,0.2637,-0.4163,0.0024,2112
Thu Jun 17 2027,QQQ270617C00725000,82.54,4.315,82.04,83.71,5,0.2618,0.6011,0.0021,2070,725.00,QQQ270617P00725000,62.93,-3.575,62.52,64.41,6,0.2633,-0.4283,0.0024,10701
Thu Jun 17 2027,QQQ270617C00730000,80.14,4.595,79.13,81.77,60,0.2617,0.5905,0.0022,2812,730.00,QQQ270617P00730000,65.16,-3.595,64.73,66.81,14,0.2622,-0.4404,0.0024,1867
Thu Jun 17 2027,QQQ270617C00735000,77.87,4.955,76.43,79.04,1,0.2603,0.5798,0.0022,1670,735.00,QQQ270617P00735000,67.42,-3.945,66.07,69.67,19,0.2601,-0.4527,0.0025,608
Thu Jun 17 2027,QQQ270617C00740000,75.23,5.135,73.78,76.23,68,0.2586,0.5691,0.0022,2939,740.00,QQQ270617P00740000,69.67,-4.175,69.19,71.41,5,0.2591,-0.4652,0.0025,1354
Thu Jun 17 2027,QQQ270617C00745000,67.4,0,71.17,73.75,0,0.2574,0.5583,0.0022,3336,745.00,QQQ270617P00745000,71.71,-4.645,71.55,73.87,14,0.2578,-0.4777,0.0025,385
Thu Jun 17 2027,QQQ270617C00750000,70.5,5.35,68.62,71.11,2,0.2559,0.5473,0.0022,5587,750.00,QQQ270617P00750000,74.06,-4.905,74.07,75.49,9,0.255,-0.4906,0.0026,20462
Thu Jun 17 2027,QQQ270617C00755000,62.7,0,66.35,68.67,0,0.255,0.5363,0.0023,5088,755.00,QQQ270617P00755000,77.42,0,76.47,78.91,0,0.2551,-0.5034,0.0026,244
Thu Jun 17 2027,QQQ270617C00760000,63.37,3.01,64.02,65.94,2,0.2533,0.5252,0.0023,4503,760.00,QQQ270617P00760000,80.97,0,78.26,80.69,0,0.2509,-0.5165,0.0026,1528
Thu Jun 17 2027,QQQ270617C00765000,58.66,0,61.41,63.79,0,0.252,0.5141,0.0023,3696,765.00,QQQ270617P00765000,78.79,0,81.71,84.18,0,0.2525,-0.5299,0.0027,264
Thu Jun 17 2027,QQQ270617C00770000,60,4.07,59.32,61.23,4235,0.2507,0.5029,0.0023,2891,770.00,QQQ270617P00770000,86.4,0,84.42,86.82,0,0.2511,-0.5433,0.0027,1295
Thu Jun 17 2027,QQQ270617C00775000,58.11,4.705,57.05,58.97,13,0.2495,0.4917,0.0023,3344,775.00,QQQ270617P00775000,88.07,-4.7,87.19,88.88,1,0.2484,-0.5569,0.0027,2238
Thu Jun 17 2027,QQQ270617C00780000,55.79,4.27,54.84,56.44,365,0.2477,0.4805,0.0023,8862,780.00,QQQ270617P00780000,87.53,0,90.02,92.62,0,0.2489,-0.5705,0.0028,3763
Thu Jun 17 2027,QQQ270617C00785000,53.77,4.625,51.32,54.83,35,0.2451,0.4692,0.0023,1263,785.00,QQQ270617P00785000,87.23,0,92.96,94.69,0,0.246,-0.5843,0.0028,29
Thu Jun 17 2027,QQQ270617C00790000,51.37,3.9,50.6,52.15,39,0.2453,0.458,0.0023,3773,790.00,QQQ270617P00790000,95.41,0,95.95,98.6,0,0.2466,-0.5981,0.0028,1009
Thu Jun 17 2027,QQQ270617C00795000,49.65,3.97,47.17,50.64,31,0.2426,0.4467,0.0023,1409,795.00,QQQ270617P00795000,95.71,0,99.02,100.79,0,0.2437,-0.6121,0.0028,15
Thu Jun 17 2027,QQQ270617C00800000,47.35,3.83,46.72,47.78,58,0.2426,0.4356,0.0023,19037,800.00,QQQ270617P00800000,98.73,0,100.5,104.86,0,0.2411,-0.6261,0.0029,2213
Thu Jun 17 2027,QQQ270617C00805000,45.81,3.84,44.66,46.59,5,0.2427,0.4244,0.0023,3336,805.00,QQQ270617P00805000,98.62,0,105.36,108.1,0,0.2434,-0.6403,0.0029,5
Thu Jun 17 2027,QQQ270617C00810000,43.35,3.605,42.81,43.96,59,0.2402,0.4133,0.0023,2398,810.00,QQQ270617P00810000,105.21,0,108.65,110.48,0,0.2404,-0.6544,0.0029,5
Thu Jun 17 2027,QQQ270617C00815000,42.24,4.01,41,42.88,2,0.2406,0.4022,0.0023,4473,815.00,QQQ270617P00815000,108,0,112.01,113.86,0,0.2394,-0.6686,0.0029,17
Thu Jun 17 2027,QQQ270617C00820000,40.44,4.06,39.18,40.37,1,0.238,0.3912,0.0023,12468,820.00,QQQ270617P00820000,110.69,0,115.43,117.31,0,0.2384,-0.683,0.003,8
Thu Jun 17 2027,QQQ270617C00825000,38.7,3.69,37.52,38.7,3400,0.2372,0.3804,0.0023,1311,825.00,QQQ270617P00825000,110.05,0,117,121.81,0,0.2353,-0.6973,0.003,4
Thu Jun 17 2027,QQQ270617C00830000,36,2.74,35.73,37.13,2,0.2361,0.3696,0.0023,1596,830.00,QQQ270617P00830000,119.45,0,122.53,125.42,0,0.2388,-0.7116,0.003,3
Thu Jun 17 2027,QQQ270617C00835000,37.45,0,34.11,36.23,0,0.2364,0.3588,0.0023,1845,835.00,QQQ270617P00835000,134.27,0,124.5,129.11,0,0.234,-0.7261,0.003,4
Thu Jun 17 2027,QQQ270617C00840000,35.31,0,32.75,34.39,0,0.2353,0.3483,0.0023,4151,840.00,QQQ270617P00840000,139.93,0,129.9,131.88,0,0.2347,-0.7404,0.003,13
Thu Jun 17 2027,QQQ270617C00845000,33.8,0,29.92,33.2,0,0.2323,0.3379,0.0022,898,845.00,QQQ270617P00845000,126.18,0,132,136.71,0,0.2322,-0.7548,0.003,2
Thu Jun 17 2027,QQQ270617C00850000,30.63,2.91,30.04,31.41,12,0.2338,0.3276,0.0022,9821,850.00,QQQ270617P00850000,131.95,0,135.5,139.59,0,0.2276,-0.7695,0.0031,13
Thu Jun 17 2027,QQQ270617C00855000,31.5,0,28.76,30.27,0,0.2337,0.3175,0.0022,3537,855.00,QQQ270617P00855000,137.14,0,139.5,144.5,0,0.2293,-0.7839,0.0031,647
Thu Jun 17 2027,QQQ270617C00860000,27,1.365,27.13,28.9,7,0.2322,0.3075,0.0022,1244,860.00,QQQ270617P00860000,135.27,0,143.5,148.5,0,0.2282,-0.798,0.0031,2
Thu Jun 17 2027,QQQ270617C00865000,24.96,0,26.04,27.07,0,0.2307,0.2977,0.0022,27890,865.00,QQQ270617P00865000,152.56,-4.44,148.68,151.72,1,0.2278,-0.8124,0.0031,4
Thu Jun 17 2027,QQQ270617C00870000,25.74,0,23.44,26.4,0,0.2282,0.2881,0.0021,1388,870.00,QQQ270617P00870000,143.23,0,152,156.98,0,0.2278,-0.8267,0.0031,2
Thu Jun 17 2027,QQQ270617C00875000,23.33,0,23.7,25.26,0,0.2307,0.2786,0.0021,2176,875.00,QQQ270617P00875000,143.71,0,156,161,0,0.2252,-0.8409,0.0031,14
Thu Jun 17 2027,QQQ270617C00880000,22.91,0,22.9,24.1,0,0.2307,0.2694,0.0021,1038,880.00,QQQ270617P00880000,146.36,0,161.4,164.51,0,0.2253,-0.855,0.0031,1
Thu Jun 17 2027,QQQ270617C00885000,20.85,0.83,21.68,23,32,0.2297,0.2603,0.002,491,885.00,QQQ270617P00885000,151.91,0,165,169.99,0,0.2258,-0.8685,0.003,1
Thu Jun 17 2027,QQQ270617C00890000,19.89,0.56,20.54,21.94,16,0.2289,0.2515,0.002,1736,890.00,QQQ270617P00890000,159.46,0,171.25,174.47,0,0.2329,-0.8833,0.0031,4
Thu Jun 17 2027,QQQ270617C00895000,18.98,0.715,19.69,20.95,2,0.2287,0.2428,0.002,4381,895.00,QQQ270617P00895000,164.92,0,174.75,178.98,0,0.2282,-0.8988,0.0032,1
Thu Jun 17 2027,QQQ270617C00900000,18.85,1.48,18.77,19.57,487,0.2272,0.2344,0.002,19035,900.00,QQQ270617P00900000,167.17,0,179.34,182.5,0,0.2213,-0.9132,0.0033,47
Thu Jun 17 2027,QQQ270617C00905000,17.22,0.435,17.79,18.7,12,0.2266,0.2262,0.0019,1397,905.00,QQQ270617P00905000,173.31,0,183,188,0,0.2187,-0.9267,0.0033,8
Thu Jun 17 2027,QQQ270617C00910000,16.91,0,16.96,17.82,0,0.2262,0.2182,0.0019,1114,910.00,QQQ270617P00910000,175.39,0,188,193,0,0.2225,-0.9387,0.0032,84
Thu Jun 17 2027,QQQ270617C00915000,15.85,0,16.24,17.44,0,0.2272,0.2104,0.0018,3053,915.00,QQQ270617P00915000,194.54,0,193,198,0,0.2262,-0.9496,0.0031,504
Thu Jun 17 2027,QQQ270617C00920000,17.67,0,15.47,16.24,0,0.2258,0.2028,0.0018,1277,920.00,QQQ270617P00920000,203.92,0,198,203,0,0.2299,-0.9597,0.0028,0
Thu Jun 17 2027,QQQ270617C00925000,15.47,1.795,14.66,15.91,3,0.2264,0.1955,0.0018,1105,925.00,QQQ270617P00925000,189.23,0,203,207.5,0,0,-0.9686,0.0022,0
Thu Jun 17 2027,QQQ270617C00930000,14.72,1.695,12.65,15.19,2,0.2226,0.1883,0.0017,1109,930.00,QQQ270617P00930000,195.8,0,208,213,0,0.2372,-0.9761,0.0017,0
Thu Jun 17 2027,QQQ270617C00935000,12.83,0,13.38,14.09,0,0.225,0.1814,0.0017,2315,935.00,QQQ270617P00935000,199.27,0,213,218,0,0.2408,-0.9829,0.0012,0
Thu Jun 17 2027,QQQ270617C00940000,12.6,0,11.38,13.95,0,0.2224,0.1747,0.0016,774,940.00,QQQ270617P00940000,201.9,0,218,223,0,0.2444,-0.9887,0.0008,0
Thu Jun 17 2027,QQQ270617C00945000,12.5,1.01,12.14,12.85,1,0.2247,0.1682,0.0016,3211,945.00,QQQ270617P00945000,210.57,0,223,228,0,0.2479,-0.9935,0.0005,0
Thu Jun 17 2027,QQQ270617C00950000,12.27,1.415,11.6,12.28,1,0.2247,0.162,0.0016,4717,950.00,QQQ270617P00950000,213.34,0,228,233,0,0.2514,-0.9978,0.0001,0
Thu Jun 17 2027,QQQ270617C00955000,10.39,0,10.83,12.13,0,0.2252,0.1559,0.0015,156,955.00,QQQ270617P00955000,0,0,233,238,0,0.2549,-1,0,0
Thu Jun 17 2027,QQQ270617C00960000,12.59,0,9.23,11.63,0,0.2218,0.1501,0.0015,322,960.00,QQQ270617P00960000,0,0,238,243,0,0.2583,-1,0,0
Thu Jun 17 2027,QQQ270617C00965000,12.63,0,8.76,11.12,0,0.2218,0.1445,0.0015,186,965.00,QQQ270617P00965000,0,0,243,248,0,0.2618,-1,0,0
Thu Jun 17 2027,QQQ270617C00970000,10.19,0,9.35,10.21,0,0.2238,0.139,0.0014,157,970.00,QQQ270617P00970000,0,0,248,253,0,0.2652,-1,0,0
Thu Jun 17 2027,QQQ270617C00975000,10,0,8.91,9.76,0,0.2238,0.1338,0.0014,197,975.00,QQQ270617P00975000,0,0,253,258,0,0.2685,-1,0,0
Thu Jun 17 2027,QQQ270617C00980000,9.34,0,8.48,9.32,0,0.2237,0.1287,0.0014,135,980.00,QQQ270617P00980000,0,0,258,263,0,0.2719,-1,0,0
Thu Jun 17 2027,QQQ270617C00985000,7.8,0,8.08,8.9,0,0.2238,0.1239,0.0013,233,985.00,QQQ270617P00985000,257.68,0,263,268,0,0.2752,-1,0,0
Thu Jun 17 2027,QQQ270617C00990000,9.02,0,7.7,8.9,0,0.2252,0.1192,0.0013,195,990.00,QQQ270617P00990000,0,0,268,273,0,0.2785,-1,0,0
Thu Jun 17 2027,QQQ270617C00995000,8.82,0,7.48,8.49,0,0.2257,0.1147,0.0012,356,995.00,QQQ270617P00995000,251.3,0,273,278,0,0.2818,-1,0,0
Thu Jun 17 2027,QQQ270617C01000000,7.51,0.79,7.27,7.74,6,0.2248,0.1104,0.0012,5890,1000.00,QQQ270617P01000000,0,0,278,283,0,0.285,-1,0,0
Thu Jun 17 2027,QQQ270617C01005000,6.52,0,6.77,7.74,0,0.2256,0.1062,0.0012,843,1005.00,QQQ270617P01005000,0,0,283,288,0,0.2882,-1,0,0
Thu Jun 17 2027,QQQ270617C01010000,6.38,0,6.35,7.48,0,0.2256,0.1022,0.0011,492,1010.00,QQQ270617P01010000,0,0,288,293,0,0.2915,-1,0,0
Thu Jun 17 2027,QQQ270617C01015000,5.88,0,6.15,7.15,0,0.2261,0.0984,0.0011,315,1015.00,QQQ270617P01015000,0,0,293,298,0,0.2947,-1,0,0
Thu Jun 17 2027,QQQ270617C01020000,5.82,0,5.78,6.87,0,0.226,0.0947,0.0011,84,1020.00,QQQ270617P01020000,0,0,298,303,0,0.2978,-1,0,0
Thu Jun 17 2027,QQQ270617C01025000,6.69,0,5.51,6.24,0,0.2246,0.0912,0.001,82,1025.00,QQQ270617P01025000,0,0,303,308,0,0.301,-1,0,0
Thu Jun 17 2027,QQQ270617C01030000,5.35,0,5.27,6.25,0,0.2261,0.0878,0.001,331,1030.00,QQQ270617P01030000,314.15,0,308,313,0,0.3041,-1,0,0
Thu Jun 17 2027,QQQ270617C01035000,5.2,0,5.02,5.73,0,0.225,0.0845,0.001,64,1035.00,QQQ270617P01035000,0,0,313,318,0,0.3072,-1,0,0
Thu Jun 17 2027,QQQ270617C01040000,6.46,0,4.8,5.81,0,0.2268,0.0814,0.001,368,1040.00,QQQ270617P01040000,0,0,318,323,0,0.3103,-1,0,0
Thu Jun 17 2027,QQQ270617C01045000,6.67,0,4.57,5.27,0,0.2254,0.0784,0.0009,370,1045.00,QQQ270617P01045000,0,0,323,328,0,0.3134,-1,0,0
Thu Jun 17 2027,QQQ270617C01050000,4.4,0,4.5,4.94,0,0.2258,0.0755,0.0009,5664,1050.00,QQQ270617P01050000,0,0,328,333,0,0.3164,-1,0,0
Thu Jun 17 2027,QQQ270617C01055000,4.47,0,4.25,4.86,0,0.2264,0.0728,0.0009,274,1055.00,QQQ270617P01055000,0,0,333,338,0,0.3194,-1,0,0
Thu Jun 17 2027,QQQ270617C01060000,4.49,0,4.01,4.61,0,0.2261,0.0701,0.0008,15,1060.00,QQQ270617P01060000,0,0,338,343,0,0.3224,-1,0,0
Thu Jun 17 2027,QQQ270617C01065000,7.8,0,3.82,4.48,0,0.2267,0.0675,0.0008,11,1065.00,QQQ270617P01065000,0,0,343,348,0,0.3254,-1,0,0
Thu Jun 17 2027,QQQ270617C01070000,5.2,0,3.67,4.27,0,0.2269,0.0651,0.0008,15,1070.00,QQQ270617P01070000,0,0,348,353,0,0.3284,-1,0,0
Thu Jun 17 2027,QQQ270617C01075000,5.34,0,3.5,4.47,0,0.2293,0.0627,0.0008,41,1075.00,QQQ270617P01075000,0,0,353,358,0,0.3313,-1,0,0
Thu Jun 17 2027,QQQ270617C01080000,4.1,0,3.36,3.98,0,0.2278,0.0605,0.0008,211,1080.00,QQQ270617P01080000,0,0,358,363,0,0.3343,-1,0,0
Thu Jun 17 2027,QQQ270617C01085000,3.79,0,3.2,3.85,0,0.2282,0.0584,0.0007,38,1085.00,QQQ270617P01085000,0,0,363,368,0,0.3372,-1,0,0
Thu Jun 17 2027,QQQ270617C01090000,4.95,0,3.17,3.67,0,0.229,0.0563,0.0007,307,1090.00,QQQ270617P01090000,0,0,368,373,0,0.3401,-1,0,0
Thu Jun 17 2027,QQQ270617C01095000,3.2,0.175,3.06,3.5,4,0.2293,0.0543,0.0007,291,1095.00,QQQ270617P01095000,365.15,0,373,378,0,0.343,-1,0,0
Thu Jun 17 2027,QQQ270617C01100000,3.32,0,2.92,3.39,0,0.2298,0.0524,0.0007,75,1100.00,QQQ270617P01100000,0,0,378,383,0,0.3458,-1,0,0
Thu Jun 17 2027,QQQ270617C01105000,3.81,0,2.81,3.52,0,0.232,0.0505,0.0006,363,1105.00,QQQ270617P01105000,0,0,383,388,0,0.3487,-1,0,0
Thu Jun 17 2027,QQQ270617C01110000,2.91,0.24,2.69,3.17,1,0.2308,0.0488,0.0006,333,1110.00,QQQ270617P01110000,0,0,388,393,0,0.3515,-1,0,0
Thu Jun 17 2027,QQQ270617C01115000,2.9,0.395,2.52,3.05,4,0.2306,0.0471,0.0006,811,1115.00,QQQ270617P01115000,380.35,0,393,398,0,0.3543,-1,0,0
Wed Jun 30 2027,QQQ270630C00505000,0,0,244.17,247.22,0,0.346,0.9066,0.0007,0,505.00,QQQ270630P00505000,13.05,0,12.04,13.09,0,0.3494,-0.0959,0.0007,3
Wed Jun 30 2027,QQQ270630C00510000,0,0,239.9,243.74,0,0.347,0.9029,0.0007,0,510.00,QQQ270630P00510000,13,-1.195,12.55,13.6,1,0.3468,-0.0997,0.0007,0
Wed Jun 30 2027,QQQ270630C00515000,0,0,235.6,238.62,0,0.341,0.899,0.0007,0,515.00,QQQ270630P00515000,13.18,0,13.04,14.16,0,0.3443,-0.1037,0.0008,1
Wed Jun 30 2027,QQQ270630C00520000,242.5,0,231.35,234.35,0,0.3386,0.8951,0.0008,1,520.00,QQQ270630P00520000,14.19,-1.15,13.66,14.68,1,0.342,-0.1078,0.0008,17
Wed Jun 30 2027,QQQ270630C00525000,0,0,227.12,230.1,0,0.3363,0.891,0.0008,0,525.00,QQQ270630P00525000,14.53,0,14.17,15.25,0,0.3394,-0.112,0.0008,1
Wed Jun 30 2027,QQQ270630C00530000,0,0,222.95,226.73,0,0.3373,0.8868,0.0008,0,530.00,QQQ270630P00530000,15.56,0,14.71,15.88,0,0.3369,-0.1164,0.0008,9
Wed Jun 30 2027,QQQ270630C00535000,0,0,218.76,222.53,0,0.3349,0.8825,0.0008,0,535.00,QQQ270630P00535000,15.26,-1.96,15.42,16.46,1,0.3348,-0.1209,0.0009,36
Wed Jun 30 2027,QQQ270630C00540000,0,0,214.6,218.35,0,0.3326,0.878,0.0009,0,540.00,QQQ270630P00540000,16.63,-1.26,15.94,17.14,42,0.3322,-0.1256,0.0009,32
Wed Jun 30 2027,QQQ270630C00545000,0,0,210.46,214.19,0,0.3303,0.8734,0.0009,0,545.00,QQQ270630P00545000,17.12,-1.465,15.99,19.3,4,0.3327,-0.1305,0.0009,16
Wed Jun 30 2027,QQQ270630C00550000,205.09,0,206.3,210.05,0,0.3278,0.8686,0.0009,4,550.00,QQQ270630P00550000,18.01,-1.305,17.31,18.93,1,0.3291,-0.1354,0.001,17
Wed Jun 30 2027,QQQ270630C00555000,0,0,202.2,205.94,0,0.3256,0.8637,0.001,0,555.00,QQQ270630P00555000,0,0,18,19.15,0,0.3252,-0.1406,0.001,0
Wed Jun 30 2027,QQQ270630C00560000,200.5,7.205,198.13,201.85,5,0.3233,0.8586,0.001,1,560.00,QQQ270630P00560000,19.43,-1.4,18.8,19.87,3,0.3231,-0.1458,0.001,45
Wed Jun 30 2027,QQQ270630C00565000,0,0,194.05,196.94,0,0.3184,0.8534,0.001,0,565.00,QQQ270630P00565000,19.49,0,18.35,21.31,0,0.3192,-0.1513,0.0011,2
Wed Jun 30 2027,QQQ270630C00570000,0,0,190.07,193.75,0,0.319,0.8481,0.001,0,570.00,QQQ270630P00570000,20.82,-1.635,20.26,21.45,3,0.3186,-0.1569,0.0011,5
Wed Jun 30 2027,QQQ270630C00575000,185.98,0,186.04,188.89,0,0.3142,0.8426,0.0011,8,575.00,QQQ270630P00575000,22.67,0,19.9,22.93,0,0.3149,-0.1627,0.0011,2
Wed Jun 30 2027,QQQ270630C00580000,184.46,7.045,182.11,184.91,3,0.3123,0.8369,0.0011,3,580.00,QQQ270630P00580000,22.65,0,20.73,23.79,0,0.3128,-0.1687,0.0012,2
Wed Jun 30 2027,QQQ270630C00585000,172.63,0,178.17,181.8,0,0.3125,0.8311,0.0011,2,585.00,QQQ270630P00585000,23.77,0,22.73,24.04,0,0.3121,-0.1747,0.0012,11
Wed Jun 30 2027,QQQ270630C00590000,170.49,0,174.27,177.87,0,0.3104,0.8251,0.0012,1,590.00,QQQ270630P00590000,24.35,0,22.51,25.62,0,0.3086,-0.1812,0.0012,63
Wed Jun 30 2027,QQQ270630C00595000,163,0,170.39,173.97,0,0.3084,0.819,0.0012,5,595.00,QQQ270630P00595000,28.04,0,23.44,26.57,0,0.3068,-0.1876,0.0013,50
Wed Jun 30 2027,QQQ270630C00600000,155.01,0,166.55,170.1,0,0.3063,0.8127,0.0012,4,600.00,QQQ270630P00600000,25.58,0,24.4,27.56,0,0.3048,-0.1942,0.0013,36
Wed Jun 30 2027,QQQ270630C00605000,175.54,0,162.76,166.26,0,0.3044,0.8062,0.0013,1,605.00,QQQ270630P00605000,29.93,0,25.4,28.58,0,0.3028,-0.2012,0.0014,50
Wed Jun 30 2027,QQQ270630C00610000,164.99,0,158.98,162.46,0,0.3023,0.7996,0.0013,1,610.00,QQQ270630P00610000,31.5,0,26.45,29.6,0,0.3009,-0.2082,0.0014,2
Wed Jun 30 2027,QQQ270630C00615000,160.85,0,155.23,158.68,0,0.3004,0.7927,0.0014,1,615.00,QQQ270630P00615000,31.35,0,28.61,30.01,0,0.2998,-0.2155,0.0014,1
Wed Jun 30 2027,QQQ270630C00620000,0,0,151.51,154.94,0,0.2984,0.7858,0.0014,0,620.00,QQQ270630P00620000,0,0,28.6,31.85,0,0.297,-0.2229,0.0015,0
Wed Jun 30 2027,QQQ270630C00625000,145.48,0,147.83,151.24,0,0.2965,0.7786,0.0014,2,625.00,QQQ270630P00625000,34.74,0,30.84,33.01,0,0.2976,-0.2306,0.0015,1
Wed Jun 30 2027,QQQ270630C00630000,145.37,5.515,144.18,147.57,1,0.2946,0.7713,0.0015,1,630.00,QQQ270630P00630000,36.5,0,32.03,34.22,0,0.2958,-0.2384,0.0016,13
Wed Jun 30 2027,QQQ270630C00635000,144.78,0,140.58,143.95,0,0.2927,0.7638,0.0015,5,635.00,QQQ270630P00635000,37.5,0,33.23,34.72,0,0.2921,-0.2465,0.0016,112
Wed Jun 30 2027,QQQ270630C00640000,134.04,0,137.01,140.35,0,0.2908,0.7562,0.0015,3,640.00,QQQ270630P00640000,35.97,0,33.43,36.71,0,0.2896,-0.2547,0.0016,76
Wed Jun 30 2027,QQQ270630C00645000,123.24,0,133.48,136.8,0,0.289,0.7483,0.0016,1,645.00,QQQ270630P00645000,38.86,0,34.7,38.08,0,0.2878,-0.2632,0.0017,245
Wed Jun 30 2027,QQQ270630C00650000,128.1,0,129.99,133.28,0,0.2872,0.7403,0.0016,15,650.00,QQQ270630P00650000,39.41,0,36.07,39.41,0,0.286,-0.2718,0.0017,59
Wed Jun 30 2027,QQQ270630C00655000,121,0,126.51,129.8,0,0.2853,0.7322,0.0016,1,655.00,QQQ270630P00655000,41.7,0,37.43,40.86,0,0.2842,-0.2807,0.0018,88
Wed Jun 30 2027,QQQ270630C00660000,127.75,0,123.1,126.37,0,0.2836,0.7239,0.0017,2,660.00,QQQ270630P00660000,42.72,0,38.89,42.28,0,0.2825,-0.2898,0.0018,1759
Wed Jun 30 2027,QQQ270630C00665000,116.34,0,119.73,122.98,0,0.2818,0.7154,0.0017,8,665.00,QQQ270630P00665000,0,0,41.42,43.82,0,0.2829,-0.2991,0.0018,0
Wed Jun 30 2027,QQQ270630C00670000,117.4,0,116.4,119.64,0,0.2801,0.7068,0.0017,4,670.00,QQQ270630P00670000,0,0,42.12,45.36,0,0.2796,-0.3086,0.0019,0
Wed Jun 30 2027,QQQ270630C00675000,109.82,0,113.12,116.33,0,0.2784,0.698,0.0018,9,675.00,QQQ270630P00675000,45.06,-3.03,44.51,46.98,4,0.2794,-0.3184,0.0019,67
Wed Jun 30 2027,QQQ270630C00680000,105,0,109.88,113.07,0,0.2766,0.6889,0.0018,11,680.00,QQQ270630P00680000,46.67,-3.11,46.29,48.24,48,0.2774,-0.3282,0.002,4
Wed Jun 30 2027,QQQ270630C00685000,103.14,0,106.68,109.86,0,0.275,0.6798,0.0018,13,685.00,QQQ270630P00685000,48.17,-3.38,47.8,50.29,44,0.2761,-0.3384,0.002,5
Wed Jun 30 2027,QQQ270630C00690000,99.31,0,103.54,106.69,0,0.2734,0.6706,0.0019,7,690.00,QQQ270630P00690000,54,0,49.52,52.04,0,0.2746,-0.3487,0.0021,7
Wed Jun 30 2027,QQQ270630C00695000,103.24,6.905,100.45,103.57,1,0.2718,0.661,0.0019,6,695.00,QQQ270630P00695000,52,-3.22,50.44,53.02,1,0.2696,-0.3592,0.0021,38
Wed Jun 30 2027,QQQ270630C00700000,100.01,6.89,97.38,100.49,3,0.2701,0.6514,0.002,75,700.00,QQQ270630P00700000,55.73,0,53.12,55.7,0,0.2712,-0.37,0.0022,125
Wed Jun 30 2027,QQQ270630C00705000,99.5,0,94.37,97.47,0,0.2685,0.6417,0.002,14,705.00,QQQ270630P00705000,54.15,0,55,57.67,0,0.2697,-0.3809,0.0022,31
